Gene stable ID,UniProtKB Gene Name ID
ENSG00000106477,Q9BYV8
ENSG00000106484,A4D1L9
ENSG00000106484,A0A024R768
ENSG00000106484,C9JG66
ENSG00000106484,C9JWU9
ENSG00000106484,C9JRA9
ENSG00000106484,C9JUD2
ENSG00000106484,R4GN52
ENSG00000106484,C9JW74
ENSG00000106484,C9JCM6
ENSG00000106484,Q5EB52
ENSG00000106554,A4D1N4
ENSG00000106554,F8WAR4
ENSG00000106554,C9JRZ6
ENSG00000106554,Q9NX63
ENSG00000122778,Q9HCM3
ENSG00000122779,A0A024R784
ENSG00000122779,O15164
ENSG00000122783,C9JKC7
ENSG00000122783,Q9BWK5
ENSG00000122786,C9JE79
ENSG00000122786,A0A140VKA0
ENSG00000122786,E9PGZ1
ENSG00000122786,C9J813
ENSG00000122786,E7EX44
ENSG00000122786,C9JEK3
ENSG00000122786,F8WE61
ENSG00000122786,Q05682
ENSG00000122787,C9J3U1
ENSG00000122787,P51857
ENSG00000127362,Q9NYW6
ENSG00000127364,Q9NYW5
ENSG00000127366,A4D1U0
ENSG00000127366,Q9NYW4
ENSG00000127412,A0A0A6YY98
ENSG00000127412,H7C2J6
ENSG00000127412,A0A0J9YXI7
ENSG00000128510,B7Z5J4
ENSG00000128510,A4D1M3
ENSG00000128510,C9J6N7
ENSG00000128510,C9J3P4
ENSG00000128510,C9J7D6
ENSG00000128510,Q9UI42
ENSG00000128567,G3V0E6
ENSG00000128567,O00592
ENSG00000128578,Q9ULQ0
ENSG00000128585,C9JVL5
ENSG00000128585,F8WEY7
ENSG00000128585,C9JXB0
ENSG00000128585,C9J7E8
ENSG00000128585,C9JWX9
ENSG00000128585,Q9UL63
ENSG00000128607,C9JRT7
ENSG00000128607,C9JRX2
ENSG00000128607,Q6PID8
ENSG00000131558,Q96A65
ENSG00000133597,A4D1T6
ENSG00000133597,H7C5M5
ENSG00000133597,C9JE15
ENSG00000133597,Q7Z695
ENSG00000133606,F8WEY8
ENSG00000133606,C9IZP5
ENSG00000133606,C9IY57
ENSG00000133606,H7C588
ENSG00000133606,C9J031
ENSG00000133606,F8WBJ4
ENSG00000133606,H7C4H5
ENSG00000133606,C9JYI0
ENSG00000133606,C9JYX8
ENSG00000133606,F8WAS8
ENSG00000133606,Q9UHC7
ENSG00000146842,C9J5K4
ENSG00000146842,C9JYX1
ENSG00000146842,Q96SK2
ENSG00000146856,F8W7R4
ENSG00000146856,F8W6Y5
ENSG00000146857,A0A590UK75
ENSG00000146857,A0A590UJF1
ENSG00000146857,Q7Z7C7
ENSG00000146858,Q96H79
ENSG00000146859,Q9NV12
ENSG00000146955,A4D1S5
ENSG00000146963,V9GZ75
ENSG00000146963,F8WEU3
ENSG00000146963,Q9Y383
ENSG00000146966,C9IY76
ENSG00000146966,C9JD15
ENSG00000146966,C9JAA0
ENSG00000146966,H7C5K8
ENSG00000146966,F8WAT8
ENSG00000146966,C9IYZ8
ENSG00000146966,Q9ULE3
ENSG00000155530,A0A2R8YEJ5
ENSG00000155530,Q96M69
ENSG00000155561,Q92621
ENSG00000157680,A0A087WV00
ENSG00000157680,E9PFX6
ENSG00000157680,E7EWQ4
ENSG00000157680,E7EM72
ENSG00000157680,O75912
ENSG00000157703,C9JVJ9
ENSG00000157703,F8WES3
ENSG00000157703,Q8N434
ENSG00000157741,C9J6Y5
ENSG00000157741,Q6ZU65
ENSG00000157764,H7C5K3
ENSG00000157764,H7C560
ENSG00000157764,A0A2R8YDP5
ENSG00000157764,A0A2R8Y8E0
ENSG00000157764,A0A2U3TZI2
ENSG00000157764,A0A2R8Y467
ENSG00000157764,A0A2R8YES9
ENSG00000157764,A0A2R8Y679
ENSG00000157764,P15056
ENSG00000157800,H7C5E7
ENSG00000157800,H7C4Z5
ENSG00000157800,F8WF28
ENSG00000157800,H7C4U5
ENSG00000157800,F8WC97
ENSG00000157800,H7C4U0
ENSG00000157800,C9JZ37
ENSG00000157800,F8WAR9
ENSG00000157800,Q8NCC5
ENSG00000158516,J3QT58
ENSG00000158516,P48052
ENSG00000158525,A4D1M2
ENSG00000158525,C9JZE9
ENSG00000158525,C9JRV5
ENSG00000158525,Q8WXQ8
ENSG00000158623,Q9UBF2
ENSG00000159763,P12273
ENSG00000164707,V9GYC7
ENSG00000164707,V9GZ66
ENSG00000164707,Q9UKG4
ENSG00000164898,Q96HJ9
ENSG00000165076,F8WDA6
ENSG00000165076,F8WBF8
ENSG00000165076,A4D1T9
ENSG00000165120,A4D1L0
ENSG00000165120,A0A3B3ISA2
ENSG00000165120,Q8WWF3
ENSG00000165125,C9J9W0
ENSG00000165125,C9JHY1
ENSG00000165125,A0A0J9YXP5
ENSG00000165125,A0A1X7SBT1
ENSG00000165125,A0A0G2JMR5
ENSG00000165131,A0A0J9YWY1
ENSG00000172331,A0A024R782
ENSG00000172331,C9JH23
ENSG00000172331,P07738
ENSG00000179468,Q8NGT5
ENSG00000181072,A4D1Q0
ENSG00000181072,P08172
ENSG00000182158,H7C1W8
ENSG00000182158,A0A087WU77
ENSG00000182158,A0A087WUP1
ENSG00000182158,C9JPH0
ENSG00000182158,Q70SY1
ENSG00000186591,A0A3B3IU20
ENSG00000186591,A4D1L5
ENSG00000186591,C9J8Q9
ENSG00000186591,C9JZY6
ENSG00000186591,C9JZG9
ENSG00000186591,H7C4M9
ENSG00000186591,P62256
ENSG00000188883,A4D1S0
ENSG00000189320,Q6UWF9
ENSG00000197993,E9PHG0
ENSG00000197993,A0A077QP03
ENSG00000197993,E7ETW3
ENSG00000197993,H0Y8A1
ENSG00000197993,A0A0J9YXV8
ENSG00000197993,P23276
ENSG00000198074,O60218
ENSG00000204983,A6XGL3
ENSG00000204983,H0Y8D1
ENSG00000204983,E7EQ64
ENSG00000204983,P07477
ENSG00000205060,F8WAW0
ENSG00000205060,Q969S0
ENSG00000213265,A0A024R769
ENSG00000213265,C9JIG7
ENSG00000213265,C9JVS7
ENSG00000213265,Q96PP4
ENSG00000214102,H7C5P0
ENSG00000214102,P0C1S8
ENSG00000214128,A2RRL7
ENSG00000221866,A0A024R7A6
ENSG00000221866,Q9HCM2
ENSG00000221937,P59535
ENSG00000225781,A0A126GWQ4
ENSG00000225781,Q8N148
ENSG00000227471,C9JRZ8
ENSG00000236279,P0C7M8
ENSG00000236398,P59534
ENSG00000240204,H3BMG3
ENSG00000243317,A0A096LP97
ENSG00000243317,E0CX11
ENSG00000257093,C9J7X6
ENSG00000257093,A4D1U4
ENSG00000257138,P59533
ENSG00000257335,E7EW87
ENSG00000257335,E7ER45
ENSG00000257335,E9PEQ5
ENSG00000257335,O43451
ENSG00000257743,Q2M2H8
ENSG00000258083,A0A126GVB1
ENSG00000258083,Q8NGU2
ENSG00000258223,Q8IYP2
ENSG00000258227,Q14DL9
ENSG00000258227,A4D1U7
ENSG00000258227,C9JCE4
ENSG00000258227,F8WCL0
ENSG00000258227,C9JPR7
ENSG00000258227,Q9NY25
ENSG00000261115,A0A087X1B3
ENSG00000261115,H3BS89
ENSG00000266265,Q8TD94
ENSG00000269955,A0A0A6YYJ8
ENSG00000270672,P0CJ73
ENSG00000279483
ENSG00000002726,C9J0G8
ENSG00000002726,C9J2J4
ENSG00000002726,P19801
ENSG00000002933,C9JJ63
ENSG00000002933,A0A090N8H6
ENSG00000002933,H7C4P5
ENSG00000002933,Q96HP8
ENSG00000013374,H3BM14
ENSG00000013374,C9JRT6
ENSG00000013374,F8WDB6
ENSG00000013374,F8WDL9
ENSG00000013374,H3BM74
ENSG00000013374,Q9Y5A7
ENSG00000033050,A0A090N7X1
ENSG00000033050,C9JZV3
ENSG00000033050,C9JHK9
ENSG00000033050,Q9UG63
ENSG00000033100,G5E9W2
ENSG00000033100,H7C5L5
ENSG00000033100,C9JZF7
ENSG00000033100,Q9P2E5
ENSG00000050327,C9J591
ENSG00000050327,A0A090N7S2
ENSG00000050327,Q12774
ENSG00000055118,A0A090N7X5
ENSG00000055118,A0A090N8Q0
ENSG00000055118,Q12809
ENSG00000055130,A0A090N7U0
ENSG00000055130,A0A0C4DGX4
ENSG00000055130,A0A590UJC4
ENSG00000055130,A0A590UJ97
ENSG00000055130,A0A590UJ56
ENSG00000055130,A0A590UJM8
ENSG00000055130,A0A590UJ21
ENSG00000055130,A0A590UJ50
ENSG00000055130,A0A590UK34
ENSG00000055130,A0A590UJ59
ENSG00000055130,A0A590UJR3
ENSG00000055130,Q13616
ENSG00000055609,H0YNL4
ENSG00000055609,H7C2V8
ENSG00000055609,H0Y765
ENSG00000055609,C9J4Z5
ENSG00000055609,Q8NEZ4
ENSG00000082014,A0A090N8Z9
ENSG00000082014,F8WBJ3
ENSG00000082014,C9JYI7
ENSG00000082014,Q6STE5
ENSG00000106144,A0A087WYM1
ENSG00000106144,C9JRR9
ENSG00000106144,A0A0S2Z3H1
ENSG00000106144,P42575
ENSG00000106410,A0A2R8Y683
ENSG00000106410,A0A2R8Y8C8
ENSG00000106410,O60393
ENSG00000106462,S4S3R8
ENSG00000106462,G3XAL2
ENSG00000106462,A0A090N8E9
ENSG00000106462,E9PDH6
ENSG00000106462,Q15910
ENSG00000106479,C9JB70
ENSG00000106479,O60290
ENSG00000106526,H7C4J1
ENSG00000106526,C9J580
ENSG00000106526,C9IZN3
ENSG00000106526,A0A0A0MTI9
ENSG00000106526,A0A087WY14
ENSG00000106526,Q9C0K3
ENSG00000106538,A0A090N7U9
ENSG00000106538,C9J8S2
ENSG00000106538,Q99969
ENSG00000106560,A0A090N8H4
ENSG00000106560,C9JND7
ENSG00000106560,Q9UG22
ENSG00000106565,A0A090N7V7
ENSG00000106565,Q3YBM2
ENSG00000106615,C9J931
ENSG00000106615,A0A090N900
ENSG00000106615,F8WBL3
ENSG00000106615,Q15382
ENSG00000106617,A0A090N8Q6
ENSG00000106617,A0A384MDZ2
ENSG00000106617,E9PGP6
ENSG00000106617,F8WAY3
ENSG00000106617,A0A494C155
ENSG00000106617,A0A494C0H7
ENSG00000106617,A0A494C1K7
ENSG00000106617,A0A494C026
ENSG00000106617,A0A494C094
ENSG00000106617,A0A494C1R6
ENSG00000106617,F8WDA1
ENSG00000106617,A0A494C068
ENSG00000106617,A0A494C188
ENSG00000106617,Q9UGJ0
ENSG00000106648,D3DX14
ENSG00000106648,Q7Z4T8
ENSG00000127377,A0A090N8I5
ENSG00000127377,A0A2R8Y702
ENSG00000127377,Q8WXF5
ENSG00000127399,A0A090N7W5
ENSG00000127399,Q9BV99
ENSG00000130226,Q8IYG9
ENSG00000130226,E9PDL2
ENSG00000130226,A0A087WTG7
ENSG00000130226,E9PF59
ENSG00000130226,P42658
ENSG00000133561,B4DH95
ENSG00000133561,A0A090N7V4
ENSG00000133561,Q6P9H5
ENSG00000133574,A0A090N7X0
ENSG00000133574,G5E9W9
ENSG00000133574,C9IZQ3
ENSG00000133574,Q9NUV9
ENSG00000133612,E7ESL9
ENSG00000133612,H7C4U6
ENSG00000133612,A0A090N7Y0
ENSG00000133612,C9J975
ENSG00000133612,Q96P47
ENSG00000133619,C9J5U6
ENSG00000133619,A0A0C4DH65
ENSG00000133619,C9JYG0
ENSG00000133619,A5PL33
ENSG00000133627,Q9P1U1
ENSG00000146904,P21709
ENSG00000146910,A0A1B0GVE0
ENSG00000146910,A0A1B0GUD4
ENSG00000146910,Q3B7I2
ENSG00000146926,A0A090N8I2
ENSG00000146926,F8WB38
ENSG00000146926,Q8WXI3
ENSG00000155660,A0A090N8Y2
ENSG00000155660,C9JMN9
ENSG00000155660,A0A499FI48
ENSG00000155660,P13667
ENSG00000157212,F8WC23
ENSG00000157212,H7BZI8
ENSG00000157212,Q6ZW49
ENSG00000157219,A4D2N2
ENSG00000157219,P47898
ENSG00000159784,E5RJ60
ENSG00000159784,E5RI17
ENSG00000159784,Q86XD5
ENSG00000159840,H0Y2Y8
ENSG00000159840,C9JJK5
ENSG00000159840,C9IZ41
ENSG00000159840,H7C3R3
ENSG00000159840,Q15942
ENSG00000164690,F8WEH4
ENSG00000164690,F8WB84
ENSG00000164690,C9JC48
ENSG00000164690,Q15465
ENSG00000164778,P19622
ENSG00000164867,E7ESA7
ENSG00000164867,P29474
ENSG00000164885,A0A090N7W4
ENSG00000164885,A0A0S2Z355
ENSG00000164885,Q00535
ENSG00000164889,C9J459
ENSG00000164889,C9JVC2
ENSG00000164889,C9J722
ENSG00000164889,C9J035
ENSG00000164889,C9J9M9
ENSG00000164889,P04920
ENSG00000164896,A0A090N8Z7
ENSG00000164896,A0A090N8I0
ENSG00000164896,G3V1R6
ENSG00000164896,Q14296
ENSG00000164897,C9JCW7
ENSG00000164897,A0A090N8Q3
ENSG00000164897,C9JE12
ENSG00000164897,A0A590UJA9
ENSG00000164897,Q9BVT8
ENSG00000164900,Q14549
ENSG00000170260,F2Z3G9
ENSG00000170260,A0A090N8N3
ENSG00000170260,Q9UDV6
ENSG00000170265,A0A090N8Y3
ENSG00000170265,Q9UDV7
ENSG00000170279,A0A090N8Y1
ENSG00000170279,Q8WU49
ENSG00000170379,Q8N1I1
ENSG00000170379,A6NFQ2
ENSG00000171115,Q8ND71
ENSG00000171130,E9PAS2
ENSG00000171130,F8WDM2
ENSG00000171130,Q8NHE4
ENSG00000174469,B7Z1Y6
ENSG00000174469,A0A090N7T7
ENSG00000174469,A0A0D9SES4
ENSG00000174469,Q9UHC6
ENSG00000178234,B7Z3L9
ENSG00000178234,A0A090N7X6
ENSG00000178234,C9J8A7
ENSG00000178234,C9K0N9
ENSG00000178234,C9JPR8
ENSG00000178234,C9J111
ENSG00000178234,C9JMT8
ENSG00000178234,Q8NCW6
ENSG00000178826,Q8IV31
ENSG00000179144,A0A090N8P8
ENSG00000179144,Q8NHV1
ENSG00000181220,C9JNZ9
ENSG00000181220,A0A2R8YDQ5
ENSG00000181220,Q6NUN9
ENSG00000181444,C9JAX3
ENSG00000181444,Q7Z7K2
ENSG00000181652,Q674R7
ENSG00000184863,A0A0C4DFS3
ENSG00000184863,A8MTF7
ENSG00000184863,H7BXM6
ENSG00000184863,C9J7M3
ENSG00000184863,H7C0H2
ENSG00000184863,Q96EV2
ENSG00000185899,P59551
ENSG00000186480,F5H6P3
ENSG00000186480,C9JSG8
ENSG00000186480,A0A024RD68
ENSG00000186480,O15503
ENSG00000187260,A0A090N7X3
ENSG00000187260,A0A0C4DGX6
ENSG00000187260,Q86TI4
ENSG00000188037,A0A3B3IU72
ENSG00000188037,P35523
ENSG00000188707,A0A090N8P6
ENSG00000188707,Q96FA7
ENSG00000196329,A0A090N8P9
ENSG00000196329,Q96F15
ENSG00000196453,Q9ULD5
ENSG00000196456,C9JAM7
ENSG00000196456,C9JVG2
ENSG00000196456,Q96BV0
ENSG00000196511,Q6ZQX6
ENSG00000196511,F8WCM7
ENSG00000196511,A0A090N8Y0
ENSG00000196511,F8VRJ6
ENSG00000196511,F8VPB3
ENSG00000196511,F5GZG6
ENSG00000196511,A0A1W2PQB3
ENSG00000196511,F8VVJ1
ENSG00000196511,Q9H3S4
ENSG00000196584,O43543
ENSG00000197024,A0A090N7S8
ENSG00000197024,A0A090N8F2
ENSG00000197024,Q8TD17
ENSG00000197150,C9JTY4
ENSG00000197150,F2Z2Z1
ENSG00000197150,F2Z3G8
ENSG00000197150,F8WC43
ENSG00000197150,C9JA03
ENSG00000197150,C9JYI3
ENSG00000197150,Q9NUT2
ENSG00000197362,H7BXP3
ENSG00000197362,Q8N393
ENSG00000197448,Q6FII1
ENSG00000197448,E9PFN5
ENSG00000197448,C9JNT3
ENSG00000197448,Q9Y2Q3
ENSG00000197558
ENSG00000198420,C9J648
ENSG00000198420,C9JD13
ENSG00000198420,C9J9F4
ENSG00000198420,C9K0E7
ENSG00000198420,Q9Y4C2
ENSG00000204946,Q6ZMS7
ENSG00000204947,C9JNW7
ENSG00000204947,A0A090N7U3
ENSG00000204947,Q6IV72
ENSG00000204960
ENSG00000212807,Q8NGT9
ENSG00000213199,A0A090N7X8
ENSG00000213199,A0A090N8Q1
ENSG00000213199,A0A090N8Z6
ENSG00000213199,H7C4W0
ENSG00000213199,Q9UHC3
ENSG00000213203,A0A090N8Z4
ENSG00000213203,Q8WWP7
ENSG00000213214,A5YM69
ENSG00000214022,C9J590
ENSG00000214022,C9J7D4
ENSG00000214022,A0A090N8H1
ENSG00000214022,C9J0L4
ENSG00000214022,C9JZE3
ENSG00000214022,E7EVL6
ENSG00000214022,C9J7L2
ENSG00000214022,E5RK52
ENSG00000214022,C9JYJ8
ENSG00000214022,Q9BWE0
ENSG00000221813,O95007
ENSG00000221836,A0A126GW49
ENSG00000221836,Q96R48
ENSG00000221855,P59536
ENSG00000221858,Q8NGT7
ENSG00000221910,O95006
ENSG00000221933,A0A126GVV5
ENSG00000221933,A4D2G3
ENSG00000221938,A0A126GVB0
ENSG00000221938,Q96R47
ENSG00000221970,Q8NGT9
ENSG00000221989,A0A126GW45
ENSG00000221989,Q6IF42
ENSG00000225932,Q8IX94
ENSG00000243896,A0A126GWD8
ENSG00000243896,Q96R45
ENSG00000244693,P0CG41
ENSG00000271079,A4D2H0
ENSG00000271321,Q86UF2
ENSG00000278685,A6NCM1
ENSG00000281887,A0A087WTJ2
ENSG00000009335,H7C0Y1
ENSG00000009335,Q15386
ENSG00000036448,E7EWH9
ENSG00000036448,A0A0J9YVV7
ENSG00000036448,P54296
ENSG00000038945,B4DDJ5
ENSG00000038945,E5RFI4
ENSG00000038945,H0YBY2
ENSG00000038945,E5RI91
ENSG00000038945,E5RFW8
ENSG00000038945,P21757
ENSG00000078579,Q9NP95
ENSG00000079459,Q6IAX1
ENSG00000079459,E9PNJ2
ENSG00000079459,E9PNM1
ENSG00000079459,E9PQ90
ENSG00000079459,E9PJG4
ENSG00000079459,E9PSH1
ENSG00000079459,E9PS69
ENSG00000079459,A0A1W2PQ47
ENSG00000079459,P37268
ENSG00000091879,E7EVQ3
ENSG00000091879,O15123
ENSG00000104219,E5RFZ7
ENSG00000104219,Q9UIJ5
ENSG00000104626,A0A024R355
ENSG00000104626,E5RJM3
ENSG00000104626,E5RIV7
ENSG00000104626,Q8IV48
ENSG00000104643,E9PR67
ENSG00000104643,Q96QG7
ENSG00000104714,E5RHA3
ENSG00000104714,Q86X53
ENSG00000104723,D6RDV0
ENSG00000104723,D6RIY7
ENSG00000104723,A0A0A0MTC2
ENSG00000104723,D6RA37
ENSG00000104723,Q13454
ENSG00000104728,E9PB39
ENSG00000104728,H0YAN8
ENSG00000104728,O15013
ENSG00000105982,A0A024RD87
ENSG00000105982,G5E940
ENSG00000105982,E9PES2
ENSG00000105982,Q9H0A6
ENSG00000105983,Q8NDP7
ENSG00000105983,H0Y6V6
ENSG00000105983,H7C1Y4
ENSG00000105983,F8WB14
ENSG00000105983,F2Z2Z3
ENSG00000105983,F8WEN8
ENSG00000105983,F8WCL1
ENSG00000105983,F8WEK4
ENSG00000105983,F8WDW0
ENSG00000105983,A0A1W2PQV9
ENSG00000105983,Q8WVP7
ENSG00000105993,A0A0J9YX62
ENSG00000105993,C9JDX6
ENSG00000105993,C9J2C4
ENSG00000105993,F8WCZ4
ENSG00000105993,C9JDR7
ENSG00000105993,C9JN01
ENSG00000105993,C9JB42
ENSG00000105993,E9PH18
ENSG00000105993,C9J2P2
ENSG00000105993,O75190
ENSG00000106018,X5D7Q6
ENSG00000106018,E9PCR5
ENSG00000106018,C9JCP7
ENSG00000106018,P41587
ENSG00000117868,A0A499FIX8
ENSG00000117868,A0A087WXU3
ENSG00000117868,H7BXI1
ENSG00000126870,H7C1E8
ENSG00000126870,H7BYQ2
ENSG00000126870,H7C022
ENSG00000126870,Q8WVS4
ENSG00000130675,S4R364
ENSG00000130675,S4R464
ENSG00000130675,C9K088
ENSG00000130675,C9JFT4
ENSG00000130675,P50219
ENSG00000136573,E9PJX5
ENSG00000136573,P51451
ENSG00000136574,B3KUF4
ENSG00000136574,E9PKS4
ENSG00000136574,E9PRI5
ENSG00000136574,A0A087WZ09
ENSG00000136574,R4GND5
ENSG00000136574,P43694
ENSG00000145002,Q4KMP3
ENSG00000145002,E9PQV7
ENSG00000145002,E9PPT9
ENSG00000145002,P0C5J1
ENSG00000146909,Q5C9Z4
ENSG00000146918,F8WE06
ENSG00000146918,Q86XI2
ENSG00000147316,Q8NEM0
ENSG00000147324,Q9Y4C4
ENSG00000147364,A0A024QZ88
ENSG00000147364,H0YBS4
ENSG00000147364,E5RFH9
ENSG00000147364,Q8TCJ0
ENSG00000154319,E9PIY0
ENSG00000154319,A0A3B3IU03
ENSG00000154319,Q96KS9
ENSG00000154328,A0A024R361
ENSG00000154328,E9PPL4
ENSG00000154328,Q969S2
ENSG00000154359,E9PRX6
ENSG00000154359,H7C5V9
ENSG00000154359,E9PQH4
ENSG00000154359,A0A0C4DGE8
ENSG00000154359,Q17RB8
ENSG00000155093,E7EM83
ENSG00000155093,A0A0A0MSD7
ENSG00000155093,A0A3B3IU41
ENSG00000155093,Q92932
ENSG00000155189,A0A024R640
ENSG00000155189,E5RH21
ENSG00000155189,Q9NUQ2
ENSG00000155970,Q86XE3
ENSG00000155975,E5RJ10
ENSG00000155975,E5RG91
ENSG00000155975,H0YBN0
ENSG00000155975,E5RJX6
ENSG00000155975,E5RHB8
ENSG00000155975,Q8NEZ2
ENSG00000164733,E9PNL5
ENSG00000164733,A0A024R374
ENSG00000164733,E9PKX0
ENSG00000164733,E9PR54
ENSG00000164733,E9PHZ5
ENSG00000164733,E9PJ67
ENSG00000164733,E9PSG5
ENSG00000164733,E9PID0
ENSG00000164733,E9PKQ7
ENSG00000164733,E9PIS1
ENSG00000164733,E9PLY3
ENSG00000164733,E9PR00
ENSG00000164733,E9PL32
ENSG00000164733,E9PS78
ENSG00000164733,R4GMQ5
ENSG00000164733,E9PCB3
ENSG00000164733,E9PQM1
ENSG00000164733,P07858
ENSG00000164741,A0A0J9YWS8
ENSG00000164741,E5RI70
ENSG00000164741,Q96QB1
ENSG00000164743,Q96LL4
ENSG00000164816,Q01523
ENSG00000164821,P12838
ENSG00000164822,Q01524
ENSG00000164825,P60022
ENSG00000164871,A0A0B4J218
ENSG00000164871,A0A0A0MRG4
ENSG00000164871,H0YF39
ENSG00000164871,A0A0G2JLP6
ENSG00000164871,A0A0G2JQZ6
ENSG00000164871,A0A0G2JNX7
ENSG00000164871,A0A0G2JPD9
ENSG00000164871,A0A0G2JNB2
ENSG00000164871,A0A0G2JN59
ENSG00000164871,Q08648
ENSG00000171044,Q96KT3
ENSG00000171044,Q5GH73
ENSG00000171056,Q9BT81
ENSG00000171060,E5RJ53
ENSG00000171060,Q6P047
ENSG00000171711,O15263
ENSG00000172748,E5RJH7
ENSG00000172748,E5RIV8
ENSG00000172748,V9GYI9
ENSG00000172748,E5RIL8
ENSG00000172748,E5RHT8
ENSG00000172748,V9GYV6
ENSG00000172748,A0A1W2PNU1
ENSG00000172748,Q8TC21
ENSG00000173273,E5RHD2
ENSG00000173273,A0A0C4DGE3
ENSG00000173273,H0YAW5
ENSG00000173273,E7EWY6
ENSG00000173273,E7EQ52
ENSG00000173273,O95271
ENSG00000173281,Q86XI6
ENSG00000175806,E5RIA9
ENSG00000175806,E9PJ70
ENSG00000175806,E5RJK1
ENSG00000175806,Q9UJ68
ENSG00000176269,O95013
ENSG00000176595,O94819
ENSG00000176782,Q8WTQ1
ENSG00000176797,P81534
ENSG00000177023,Q8WTQ1
ENSG00000177243,P81534
ENSG00000177257,O15263
ENSG00000177710,Q96KT7
ENSG00000178287,A0A0B4J218
ENSG00000178287,A0A0A0MR37
ENSG00000178287,C9JP82
ENSG00000178287,J3KR45
ENSG00000178287,C9IZU7
ENSG00000178287,A0A2R8Y853
ENSG00000180190,Q86YL5
ENSG00000182372,A0A024QZ57
ENSG00000182372,A0A0J9YXY6
ENSG00000182372,A0A0J9YWD2
ENSG00000182372,A0A0J9YX19
ENSG00000182372,A0A1B0GU79
ENSG00000182372,A0A1B0GUR8
ENSG00000182372,A0A0J9YYK8
ENSG00000182372,Q9UBY8
ENSG00000183117,F8W9C3
ENSG00000183117,E5RIG2
ENSG00000183117,F5GZ18
ENSG00000183117,Q96PZ7
ENSG00000183638,Q8IWN7
ENSG00000184647,Q6UWB4
ENSG00000185053,Q08AT0
ENSG00000186523,E9PLW5
ENSG00000186523,E9PM45
ENSG00000186523,E9PNH4
ENSG00000186523,R4GNF6
ENSG00000186523,H0YD24
ENSG00000186523,E9PRJ7
ENSG00000186523,F6TTG8
ENSG00000186523,R4GN25
ENSG00000186523,E9PLC7
ENSG00000186523,E9PN63
ENSG00000186523,Q8N7N1
ENSG00000186562,A0A0K0K1I4
ENSG00000186562,Q8NG35
ENSG00000186572,Q8IZN7
ENSG00000186579,Q8N104
ENSG00000186599,A0A0K0K1I4
ENSG00000186599,Q8NG35
ENSG00000187082,Q8N104
ENSG00000198010,A0A0J9YWL8
ENSG00000198010,A0A0G2JPE0
ENSG00000198010,A0A0J9YVY4
ENSG00000198010,A0A1B0GXK6
ENSG00000198010,A0A0G2JLW6
ENSG00000198010,A0A1B0GTN4
ENSG00000198010,Q9P1A6
ENSG00000198129,Q8IZN7
ENSG00000198791,E5RHV9
ENSG00000198791,E5RGH2
ENSG00000198791,E5RGA8
ENSG00000198791,E5RJE0
ENSG00000198791,Q9UIV1
ENSG00000205882,Q4QY38
ENSG00000205883,Q30KP9
ENSG00000205884,Q30KP8
ENSG00000206047,P59665
ENSG00000215343,P0CH99
ENSG00000215356,P0CI00
ENSG00000215372,A0A0G2JMF9
ENSG00000215372,A8MUZ8
ENSG00000223443,Q6R6M4
ENSG00000225327,A6NCW0
ENSG00000226430,P0C7H9
ENSG00000230549,Q7RTZ2
ENSG00000232948,P0DP74
ENSG00000233050,P0DP73
ENSG00000236125,A6NCW7
ENSG00000237038,P0C7I0
ENSG00000239839,Q6EZE9
ENSG00000239839,P59666
ENSG00000240247,P59665
ENSG00000250305,E9PK20
ENSG00000250305,F6XBY7
ENSG00000250305,Q9P272
ENSG00000253958,Q96B33
ENSG00000254093,E5RGR1
ENSG00000254093,E5RJG9
ENSG00000254093,Q96BK5
ENSG00000255251,E9PI22
ENSG00000255378,P0DMB1
ENSG00000258724
ENSG00000275342,Q86YV5
ENSG00000275591,Q6UX68
ENSG00000280273
ENSG00000003987,E5RK11
ENSG00000003987,Q9Y216
ENSG00000003989,A0A1W2PR06
ENSG00000003989,P52569
ENSG00000008853,E5RI44
ENSG00000008853,Q9BYZ6
ENSG00000012232,E5RIV6
ENSG00000012232,E5RK02
ENSG00000012232,E7ET85
ENSG00000012232,O43909
ENSG00000015592,E5RIR6
ENSG00000015592,E7EVN3
ENSG00000015592,Q9H169
ENSG00000036565,Q96GL6
ENSG00000036565,E5RK12
ENSG00000036565,P54219
ENSG00000042980,A0A384NKT9
ENSG00000042980,E5RJQ1
ENSG00000042980,E5RGY1
ENSG00000042980,Q9UKQ2
ENSG00000061337,Q9Y250
ENSG00000069206,C9JK28
ENSG00000069206,E5RK87
ENSG00000069206,Q9H2U9
ENSG00000078674,A0A4W8VX11
ENSG00000078674,E7EV93
ENSG00000078674,E5RGQ4
ENSG00000078674,E9PGW9
ENSG00000078674,A0A5H1ZRS1
ENSG00000092964,E5RFU4
ENSG00000092964,A0A1C7CYX9
ENSG00000092964,Q16555
ENSG00000104213,Q15198
ENSG00000104228,E5RGB3
ENSG00000104228,Q9UPQ4
ENSG00000104290,E5RGI9
ENSG00000104290,Q9NPG1
ENSG00000104299,G3XAN1
ENSG00000104299,E5RK47
ENSG00000104299,E5RG70
ENSG00000104299,E5RGY2
ENSG00000104299,H0YBQ3
ENSG00000104299,E5RJ88
ENSG00000104299,Q9NV88
ENSG00000104611,H0YAT1
ENSG00000104611,Q9H788
ENSG00000104613,E5RHN1
ENSG00000104613,E5RJN5
